trial,block,stimId,category,response,rt,condition,id,phase
4,3,A150,Alpha,a,835,1,12286,study
0,4,A50,Alpha,a,791,1,12286,study
1,4,A350,Alpha,a,1041,1,12286,study
2,4,A450,Alpha,a,487,1,12286,study
3,4,A250,Alpha,a,515,1,12286,study
4,4,A150,Alpha,a,517,1,12286,study
0,0,A150,Alpha,a,4600,1,12289,study
1,0,A250,Alpha,a,2498,1,12289,study
2,0,A450,Alpha,a,2014,1,12289,study
3,0,A50,Alpha,a,2236,1,12289,study
4,0,A350,Alpha,a,1921,1,12289,study
0,1,A350,Alpha,a,2300,1,12289,study
1,1,A250,Alpha,a,2498,1,12289,study
2,1,A50,Alpha,a,2314,1,12289,study
3,1,A150,Alpha,a,2099,1,12289,study
4,1,A450,Alpha,a,2759,1,12289,study
0,2,A150,Alpha,a,2552,1,12289,study
1,2,A450,Alpha,a,2158,1,12289,study
2,2,A350,Alpha,a,2304,1,12289,study
3,2,A250,Alpha,a,2355,1,12289,study
4,2,A50,Alpha,a,2075,1,12289,study
0,3,A450,Alpha,a,3054,1,12289,study
1,3,A250,Alpha,a,2099,1,12289,study
2,3,A350,Alpha,a,2389,1,12289,study
3,3,A150,Alpha,a,2325,1,12289,study
4,3,A50,Alpha,a,1686,1,12289,study
0,4,A150,Alpha,a,1427,1,12289,study
1,4,A250,Alpha,a,1256,1,12289,study
2,4,A350,Alpha,a,1318,1,12289,study
3,4,A50,Alpha,a,1416,1,12289,study
4,4,A450,Alpha,a,1255,1,12289,study
0,0,A250,Alpha,a,5165,1,12298,study
1,0,A150,Alpha,a,15120,1,12298,study
2,0,A450,Alpha,a,11394,1,12298,study
3,0,A350,Alpha,a,12315,1,12298,study
4,0,A50,Alpha,a,11709,1,12298,study
0,1,A450,Alpha,a,21970,1,12298,study
1,1,A250,Alpha,a,73692,1,12298,study
2,1,A150,Alpha,a,7971,1,12298,study
3,1,A350,Alpha,a,9558,1,12298,study
4,1,A50,Alpha,a,14649,1,12298,study
0,2,A250,Alpha,a,4861,1,12298,study
1,2,A150,Alpha,a,8836,1,12298,study
2,2,A350,Alpha,a,3471,1,12298,study
3,2,A50,Alpha,a,3963,1,12298,study
4,2,A450,Alpha,a,1924,1,12298,study
0,3,A150,Alpha,a,2309,1,12298,study
1,3,A50,Alpha,a,1680,1,12298,study
2,3,A250,Alpha,a,2931,1,12298,study
3,3,A450,Alpha,a,1828,1,12298,study
4,3,A350,Alpha,a,1035,1,12298,study
0,4,A50,Alpha,a,2120,1,12298,study
1,4,A350,Alpha,a,656,1,12298,study
2,4,A250,Alpha,a,3735,1,12298,study
3,4,A450,Alpha,a,1278,1,12298,study
4,4,A150,Alpha,a,1873,1,12298,study
0,0,A150,Alpha,a,3230,1,12136,study
1,0,A250,Alpha,a,1746,1,12136,study
2,0,A450,Alpha,a,968,1,12136,study
3,0,A50,Alpha,a,1781,1,12136,study
4,0,A350,Alpha,a,1209,1,12136,study
0,1,A50,Alpha,a,1103,1,12136,study
1,1,A150,Alpha,a,1425,1,12136,study
2,1,A450,Alpha,a,1158,1,12136,study
3,1,A250,Alpha,a,1217,1,12136,study
4,1,A350,Alpha,a,1016,1,12136,study
0,2,A150,Alpha,a,1221,1,12136,study
1,2,A250,Alpha,a,1220,1,12136,study
2,2,A450,Alpha,a,1220,1,12136,study
3,2,A350,Alpha,a,1185,1,12136,study
4,2,A50,Alpha,a,1129,1,12136,study
0,3,A150,Alpha,a,1258,1,12136,study
1,3,A350,Alpha,a,1561,1,12136,study
2,3,A50,Alpha,a,1401,1,12136,study
3,3,A450,Alpha,a,1360,1,12136,study
4,3,A250,Alpha,a,1144,1,12136,study
0,4,A50,Alpha,a,1409,1,12136,study
1,4,A350,Alpha,a,1088,1,12136,study
2,4,A250,Alpha,a,1254,1,12136,study
3,4,A150,Alpha,a,1341,1,12136,study
4,4,A450,Alpha,a,1348,1,12136,study
0,0,A50,Alpha,a,3383,1,12313,study
1,0,A150,Alpha,a,1517,1,12313,study
2,0,A350,Alpha,a,2334,1,12313,study
3,0,A450,Alpha,a,3372,1,12313,study
4,0,A250,Alpha,a,4114,1,12313,study
0,1,A350,Alpha,a,1428,1,12313,study
1,1,A250,Alpha,a,928,1,12313,study
2,1,A450,Alpha,a,1092,1,12313,study
3,1,A50,Alpha,a,991,1,12313,study
4,1,A150,Alpha,a,631,1,12313,study
0,2,A150,Alpha,a,948,1,12313,study
1,2,A50,Alpha,a,750,1,12313,study
2,2,A250,Alpha,a,1392,1,12313,study
3,2,A350,Alpha,a,735,1,12313,study
4,2,A450,Alpha,a,1528,1,12313,study
0,3,A50,Alpha,a,802,1,12313,study
1,3,A450,Alpha,a,1106,1,12313,study
2,3,A150,Alpha,a,877,1,12313,study
3,3,A250,Alpha,a,720,1,12313,study
4,3,A350,Alpha,a,828,1,12313,study
0,4,A350,Alpha,a,889,1,12313,study
1,4,A450,Alpha,a,821,1,12313,study
2,4,A250,Alpha,a,1219,1,12313,study
3,4,A50,Alpha,a,856,1,12313,study
4,4,A150,Alpha,a,527,1,12313,study
0,0,A350,Alpha,a,5129,1,12317,study
1,0,A150,Alpha,a,3313,1,12317,study
2,0,A250,Alpha,a,3563,1,12317,study
3,0,A50,Alpha,a,2918,1,12317,study
4,0,A450,Alpha,a,1736,1,12317,study
0,1,A450,Alpha,a,3233,1,12317,study
1,1,A150,Alpha,a,1495,1,12317,study
2,1,A50,Alpha,a,1001,1,12317,study
3,1,A250,Alpha,a,911,1,12317,study
4,1,A350,Alpha,a,1603,1,12317,study
0,2,A350,Alpha,a,955,1,12317,study
1,2,A150,Alpha,a,1108,1,12317,study
2,2,A450,Alpha,a,1271,1,12317,study
3,2,A50,Alpha,a,1135,1,12317,study
4,2,A250,Alpha,a,853,1,12317,study
0,3,A450,Alpha,a,1538,1,12317,study
1,3,A50,Alpha,a,635,1,12317,study
2,3,A250,Alpha,a,1137,1,12317,study
3,3,A350,Alpha,a,1451,1,12317,study
4,3,A150,Alpha,a,1270,1,12317,study
0,4,A50,Alpha,a,892,1,12317,study
1,4,A350,Alpha,a,678,1,12317,study
2,4,A250,Alpha,a,795,1,12317,study
3,4,A150,Alpha,a,754,1,12317,study
4,4,A450,Alpha,a,750,1,12317,study
0,0,A150,Alpha,a,4637,1,12320,study
1,0,A50,Alpha,a,3745,1,12320,study
2,0,A450,Alpha,a,1903,1,12320,study
3,0,A350,Alpha,a,4722,1,12320,study
4,0,A250,Alpha,a,3925,1,12320,study
0,1,A50,Alpha,a,10525,1,12320,study
1,1,A250,Alpha,a,3885,1,12320,study
2,1,A450,Alpha,a,5256,1,12320,study
3,1,A350,Alpha,a,3241,1,12320,study
4,1,A150,Alpha,a,3617,1,12320,study
0,2,A450,Alpha,a,3653,1,12320,study
1,2,A350,Alpha,a,3099,1,12320,study
2,2,A150,Alpha,a,2669,1,12320,study
3,2,A50,Alpha,a,2430,1,12320,study
4,2,A250,Alpha,a,2327,1,12320,study
0,3,A450,Alpha,a,1946,1,12320,study
1,3,A250,Alpha,a,1794,1,12320,study
2,3,A150,Alpha,a,1761,1,12320,study
3,3,A50,Alpha,a,1177,1,12320,study
4,3,A350,Alpha,a,1305,1,12320,study
0,4,A250,Alpha,a,1357,1,12320,study
1,4,A150,Alpha,a,981,1,12320,study
2,4,A50,Alpha,a,901,1,12320,study
3,4,A350,Alpha,a,2113,1,12320,study
4,4,A450,Alpha,a,1234,1,12320,study
